user_id,action_name,negative_type,positive_label,pattern_id,baseline_count,count_7d,count_30d,lift,recent_concentration,reason
user_059,上传收入证明,long_term_high_frequency,0,high_freq_negative_066,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_020,修改转账限额,low_count_high_lift,0,high_freq_negative_067,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_221,购买旅行保险,low_recent_concentration,0,high_freq_negative_068,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_093,申请贷款试算,long_term_high_frequency,0,high_freq_negative_069,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_104,上传收入证明,low_count_high_lift,0,high_freq_negative_070,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_195,修改转账限额,low_recent_concentration,0,high_freq_negative_071,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_179,查询汇率牌价,long_term_high_frequency,0,high_freq_negative_072,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_034,申请贷款试算,low_count_high_lift,0,high_freq_negative_073,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_010,购买旅行保险,low_recent_concentration,0,high_freq_negative_074,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_193,开通快捷支付,long_term_high_frequency,0,high_freq_negative_075,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_098,购买旅行保险,low_count_high_lift,0,high_freq_negative_076,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_188,申请贷款试算,low_recent_concentration,0,high_freq_negative_077,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_032,开通快捷支付,long_term_high_frequency,0,high_freq_negative_078,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_068,购买旅行保险,low_count_high_lift,0,high_freq_negative_079,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_008,申请贷款试算,low_recent_concentration,0,high_freq_negative_080,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_057,修改转账限额,long_term_high_frequency,0,high_freq_negative_081,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_051,申请贷款试算,low_count_high_lift,0,high_freq_negative_082,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_148,查询汇率牌价,low_recent_concentration,0,high_freq_negative_083,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_165,查询汇率牌价,long_term_high_frequency,0,high_freq_negative_084,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_127,修改转账限额,low_count_high_lift,0,high_freq_negative_085,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_143,开通快捷支付,low_recent_concentration,0,high_freq_negative_086,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_012,申请贷款试算,long_term_high_frequency,0,high_freq_negative_087,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_153,开通快捷支付,low_count_high_lift,0,high_freq_negative_088,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_025,购买旅行保险,low_recent_concentration,0,high_freq_negative_089,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_049,申请贷款试算,long_term_high_frequency,0,high_freq_negative_090,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_192,开通快捷支付,low_count_high_lift,0,high_freq_negative_091,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_204,查询汇率牌价,low_recent_concentration,0,high_freq_negative_092,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_024,查询汇率牌价,long_term_high_frequency,0,high_freq_negative_093,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_132,上传收入证明,low_count_high_lift,0,high_freq_negative_094,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_216,上传收入证明,low_recent_concentration,0,high_freq_negative_095,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_173,申请贷款试算,long_term_high_frequency,0,high_freq_negative_096,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_196,申请贷款试算,low_count_high_lift,0,high_freq_negative_097,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_146,查询汇率牌价,low_recent_concentration,0,high_freq_negative_098,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_121,查询汇率牌价,long_term_high_frequency,0,high_freq_negative_099,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_160,修改转账限额,low_count_high_lift,0,high_freq_negative_100,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_009,查询汇率牌价,low_recent_concentration,0,high_freq_negative_101,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_029,上传收入证明,long_term_high_frequency,0,high_freq_negative_102,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_170,申请贷款试算,low_count_high_lift,0,high_freq_negative_103,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_181,申请贷款试算,low_recent_concentration,0,high_freq_negative_104,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_065,查询汇率牌价,long_term_high_frequency,0,high_freq_negative_105,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_197,查询汇率牌价,low_count_high_lift,0,high_freq_negative_106,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_166,修改转账限额,low_recent_concentration,0,high_freq_negative_107,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_178,申请贷款试算,long_term_high_frequency,0,high_freq_negative_108,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_006,上传收入证明,low_count_high_lift,0,high_freq_negative_109,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_142,开通快捷支付,low_recent_concentration,0,high_freq_negative_110,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_107,修改转账限额,long_term_high_frequency,0,high_freq_negative_111,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_214,申请贷款试算,low_count_high_lift,0,high_freq_negative_112,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_139,购买旅行保险,low_recent_concentration,0,high_freq_negative_113,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_219,修改转账限额,long_term_high_frequency,0,high_freq_negative_114,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_056,申请贷款试算,low_count_high_lift,0,high_freq_negative_115,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_200,上传收入证明,low_recent_concentration,0,high_freq_negative_116,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
user_109,购买旅行保险,long_term_high_frequency,0,high_freq_negative_117,0.674699,4,13,5.928571,0.307692,should_not_be_high_frequency
user_191,上传收入证明,low_count_high_lift,0,high_freq_negative_118,0.0,2,2,4.0,1.0,should_not_be_high_frequency
user_213,查询汇率牌价,low_recent_concentration,0,high_freq_negative_119,0.0,4,14,8.0,0.285714,should_not_be_high_frequency
