user_id,action_name,negative_type,positive_label,pattern_id,reason
user_000810,大样本非周期_random_intervals_0047,random_intervals,0,large_periodic_negative_0047,should_not_be_periodic
user_000685,大样本非周期_single_cycle_0048,single_cycle,0,large_periodic_negative_0048,should_not_be_periodic
user_001581,大样本非周期_stale_periodic_0049,stale_periodic,0,large_periodic_negative_0049,should_not_be_periodic
user_000639,大样本非周期_two_occurrences_0050,two_occurrences,0,large_periodic_negative_0050,should_not_be_periodic
user_001426,大样本非周期_short_burst_0051,short_burst,0,large_periodic_negative_0051,should_not_be_periodic
user_001895,大样本非周期_random_intervals_0052,random_intervals,0,large_periodic_negative_0052,should_not_be_periodic
user_001296,大样本非周期_single_cycle_0053,single_cycle,0,large_periodic_negative_0053,should_not_be_periodic
user_000179,大样本非周期_stale_periodic_0054,stale_periodic,0,large_periodic_negative_0054,should_not_be_periodic
user_000203,大样本非周期_two_occurrences_0055,two_occurrences,0,large_periodic_negative_0055,should_not_be_periodic
user_000076,大样本非周期_short_burst_0056,short_burst,0,large_periodic_negative_0056,should_not_be_periodic
user_001956,大样本非周期_random_intervals_0057,random_intervals,0,large_periodic_negative_0057,should_not_be_periodic
user_001856,大样本非周期_single_cycle_0058,single_cycle,0,large_periodic_negative_0058,should_not_be_periodic
user_001955,大样本非周期_stale_periodic_0059,stale_periodic,0,large_periodic_negative_0059,should_not_be_periodic
user_000042,大样本非周期_two_occurrences_0060,two_occurrences,0,large_periodic_negative_0060,should_not_be_periodic
user_001396,大样本非周期_short_burst_0061,short_burst,0,large_periodic_negative_0061,should_not_be_periodic
user_000056,大样本非周期_random_intervals_0062,random_intervals,0,large_periodic_negative_0062,should_not_be_periodic
user_001221,大样本非周期_single_cycle_0063,single_cycle,0,large_periodic_negative_0063,should_not_be_periodic
user_000364,大样本非周期_stale_periodic_0064,stale_periodic,0,large_periodic_negative_0064,should_not_be_periodic
user_000057,大样本非周期_two_occurrences_0065,two_occurrences,0,large_periodic_negative_0065,should_not_be_periodic
user_000745,大样本非周期_short_burst_0066,short_burst,0,large_periodic_negative_0066,should_not_be_periodic
user_000713,大样本非周期_random_intervals_0067,random_intervals,0,large_periodic_negative_0067,should_not_be_periodic
user_001674,大样本非周期_single_cycle_0068,single_cycle,0,large_periodic_negative_0068,should_not_be_periodic
user_001364,大样本非周期_stale_periodic_0069,stale_periodic,0,large_periodic_negative_0069,should_not_be_periodic
user_000452,大样本非周期_two_occurrences_0070,two_occurrences,0,large_periodic_negative_0070,should_not_be_periodic
user_001683,大样本非周期_short_burst_0071,short_burst,0,large_periodic_negative_0071,should_not_be_periodic
user_001628,大样本非周期_random_intervals_0072,random_intervals,0,large_periodic_negative_0072,should_not_be_periodic
user_000702,大样本非周期_single_cycle_0073,single_cycle,0,large_periodic_negative_0073,should_not_be_periodic
user_000837,大样本非周期_stale_periodic_0074,stale_periodic,0,large_periodic_negative_0074,should_not_be_periodic
user_001401,大样本非周期_two_occurrences_0075,two_occurrences,0,large_periodic_negative_0075,should_not_be_periodic
user_000653,大样本非周期_short_burst_0076,short_burst,0,large_periodic_negative_0076,should_not_be_periodic
user_001527,大样本非周期_random_intervals_0077,random_intervals,0,large_periodic_negative_0077,should_not_be_periodic
user_000941,大样本非周期_single_cycle_0078,single_cycle,0,large_periodic_negative_0078,should_not_be_periodic
user_000771,大样本非周期_stale_periodic_0079,stale_periodic,0,large_periodic_negative_0079,should_not_be_periodic
user_001566,大样本非周期_two_occurrences_0080,two_occurrences,0,large_periodic_negative_0080,should_not_be_periodic
user_001882,大样本非周期_short_burst_0081,short_burst,0,large_periodic_negative_0081,should_not_be_periodic
user_000428,大样本非周期_random_intervals_0082,random_intervals,0,large_periodic_negative_0082,should_not_be_periodic
user_001404,大样本非周期_single_cycle_0083,single_cycle,0,large_periodic_negative_0083,should_not_be_periodic
user_000528,大样本非周期_stale_periodic_0084,stale_periodic,0,large_periodic_negative_0084,should_not_be_periodic
user_000769,大样本非周期_two_occurrences_0085,two_occurrences,0,large_periodic_negative_0085,should_not_be_periodic
user_000918,大样本非周期_short_burst_0086,short_burst,0,large_periodic_negative_0086,should_not_be_periodic
user_000361,大样本非周期_random_intervals_0087,random_intervals,0,large_periodic_negative_0087,should_not_be_periodic
user_000088,大样本非周期_single_cycle_0088,single_cycle,0,large_periodic_negative_0088,should_not_be_periodic
user_000222,大样本非周期_stale_periodic_0089,stale_periodic,0,large_periodic_negative_0089,should_not_be_periodic
user_001586,大样本非周期_two_occurrences_0090,two_occurrences,0,large_periodic_negative_0090,should_not_be_periodic
user_001459,大样本非周期_short_burst_0091,short_burst,0,large_periodic_negative_0091,should_not_be_periodic
user_001515,大样本非周期_random_intervals_0092,random_intervals,0,large_periodic_negative_0092,should_not_be_periodic
user_000044,大样本非周期_single_cycle_0093,single_cycle,0,large_periodic_negative_0093,should_not_be_periodic
user_000411,大样本非周期_stale_periodic_0094,stale_periodic,0,large_periodic_negative_0094,should_not_be_periodic
user_001832,大样本非周期_two_occurrences_0095,two_occurrences,0,large_periodic_negative_0095,should_not_be_periodic
user_000635,大样本非周期_short_burst_0096,short_burst,0,large_periodic_negative_0096,should_not_be_periodic
user_001709,大样本非周期_random_intervals_0097,random_intervals,0,large_periodic_negative_0097,should_not_be_periodic
user_001733,大样本非周期_single_cycle_0098,single_cycle,0,large_periodic_negative_0098,should_not_be_periodic
user_001188,大样本非周期_stale_periodic_0099,stale_periodic,0,large_periodic_negative_0099,should_not_be_periodic
user_001082,大样本非周期_two_occurrences_0100,two_occurrences,0,large_periodic_negative_0100,should_not_be_periodic
user_001397,大样本非周期_short_burst_0101,short_burst,0,large_periodic_negative_0101,should_not_be_periodic
user_001773,大样本非周期_random_intervals_0102,random_intervals,0,large_periodic_negative_0102,should_not_be_periodic
user_000839,大样本非周期_single_cycle_0103,single_cycle,0,large_periodic_negative_0103,should_not_be_periodic
user_001393,大样本非周期_stale_periodic_0104,stale_periodic,0,large_periodic_negative_0104,should_not_be_periodic
user_000550,大样本非周期_two_occurrences_0105,two_occurrences,0,large_periodic_negative_0105,should_not_be_periodic
user_000718,大样本非周期_short_burst_0106,short_burst,0,large_periodic_negative_0106,should_not_be_periodic
user_001962,大样本非周期_random_intervals_0107,random_intervals,0,large_periodic_negative_0107,should_not_be_periodic
user_000324,大样本非周期_single_cycle_0108,single_cycle,0,large_periodic_negative_0108,should_not_be_periodic
user_001951,大样本非周期_stale_periodic_0109,stale_periodic,0,large_periodic_negative_0109,should_not_be_periodic
user_001961,大样本非周期_two_occurrences_0110,two_occurrences,0,large_periodic_negative_0110,should_not_be_periodic
user_000429,大样本非周期_short_burst_0111,short_burst,0,large_periodic_negative_0111,should_not_be_periodic
user_001189,大样本非周期_random_intervals_0112,random_intervals,0,large_periodic_negative_0112,should_not_be_periodic
user_001544,大样本非周期_single_cycle_0113,single_cycle,0,large_periodic_negative_0113,should_not_be_periodic
user_000078,大样本非周期_stale_periodic_0114,stale_periodic,0,large_periodic_negative_0114,should_not_be_periodic
user_001477,大样本非周期_two_occurrences_0115,two_occurrences,0,large_periodic_negative_0115,should_not_be_periodic
user_000021,大样本非周期_short_burst_0116,short_burst,0,large_periodic_negative_0116,should_not_be_periodic
user_001583,大样本非周期_random_intervals_0117,random_intervals,0,large_periodic_negative_0117,should_not_be_periodic
user_000155,大样本非周期_single_cycle_0118,single_cycle,0,large_periodic_negative_0118,should_not_be_periodic
user_000903,大样本非周期_stale_periodic_0119,stale_periodic,0,large_periodic_negative_0119,should_not_be_periodic
user_001800,大样本非周期_two_occurrences_0120,two_occurrences,0,large_periodic_negative_0120,should_not_be_periodic
user_001287,大样本非周期_short_burst_0121,short_burst,0,large_periodic_negative_0121,should_not_be_periodic
user_000143,大样本非周期_random_intervals_0122,random_intervals,0,large_periodic_negative_0122,should_not_be_periodic
user_000556,大样本非周期_single_cycle_0123,single_cycle,0,large_periodic_negative_0123,should_not_be_periodic
user_001629,大样本非周期_stale_periodic_0124,stale_periodic,0,large_periodic_negative_0124,should_not_be_periodic
user_001122,大样本非周期_two_occurrences_0125,two_occurrences,0,large_periodic_negative_0125,should_not_be_periodic
user_000881,大样本非周期_short_burst_0126,short_burst,0,large_periodic_negative_0126,should_not_be_periodic
user_001272,大样本非周期_random_intervals_0127,random_intervals,0,large_periodic_negative_0127,should_not_be_periodic
user_000748,大样本非周期_single_cycle_0128,single_cycle,0,large_periodic_negative_0128,should_not_be_periodic
user_001626,大样本非周期_stale_periodic_0129,stale_periodic,0,large_periodic_negative_0129,should_not_be_periodic
user_000032,大样本非周期_two_occurrences_0130,two_occurrences,0,large_periodic_negative_0130,should_not_be_periodic
user_001540,大样本非周期_short_burst_0131,short_burst,0,large_periodic_negative_0131,should_not_be_periodic
user_001038,大样本非周期_random_intervals_0132,random_intervals,0,large_periodic_negative_0132,should_not_be_periodic
user_001253,大样本非周期_single_cycle_0133,single_cycle,0,large_periodic_negative_0133,should_not_be_periodic
user_001593,大样本非周期_stale_periodic_0134,stale_periodic,0,large_periodic_negative_0134,should_not_be_periodic
user_000976,大样本非周期_two_occurrences_0135,two_occurrences,0,large_periodic_negative_0135,should_not_be_periodic
user_001830,大样本非周期_short_burst_0136,short_burst,0,large_periodic_negative_0136,should_not_be_periodic
user_001598,大样本非周期_random_intervals_0137,random_intervals,0,large_periodic_negative_0137,should_not_be_periodic
user_000779,大样本非周期_single_cycle_0138,single_cycle,0,large_periodic_negative_0138,should_not_be_periodic
user_001383,大样本非周期_stale_periodic_0139,stale_periodic,0,large_periodic_negative_0139,should_not_be_periodic
user_001746,大样本非周期_two_occurrences_0140,two_occurrences,0,large_periodic_negative_0140,should_not_be_periodic
user_001971,大样本非周期_short_burst_0141,short_burst,0,large_periodic_negative_0141,should_not_be_periodic
user_001899,大样本非周期_random_intervals_0142,random_intervals,0,large_periodic_negative_0142,should_not_be_periodic
user_001635,大样本非周期_single_cycle_0143,single_cycle,0,large_periodic_negative_0143,should_not_be_periodic
user_001927,大样本非周期_stale_periodic_0144,stale_periodic,0,large_periodic_negative_0144,should_not_be_periodic
user_001270,大样本非周期_two_occurrences_0145,two_occurrences,0,large_periodic_negative_0145,should_not_be_periodic
user_001277,大样本非周期_short_burst_0146,short_burst,0,large_periodic_negative_0146,should_not_be_periodic
user_000391,大样本非周期_random_intervals_0147,random_intervals,0,large_periodic_negative_0147,should_not_be_periodic
user_000679,大样本非周期_single_cycle_0148,single_cycle,0,large_periodic_negative_0148,should_not_be_periodic
user_000636,大样本非周期_stale_periodic_0149,stale_periodic,0,large_periodic_negative_0149,should_not_be_periodic
user_001969,大样本非周期_two_occurrences_0150,two_occurrences,0,large_periodic_negative_0150,should_not_be_periodic
user_000211,大样本非周期_short_burst_0151,short_burst,0,large_periodic_negative_0151,should_not_be_periodic
user_001975,大样本非周期_random_intervals_0152,random_intervals,0,large_periodic_negative_0152,should_not_be_periodic
user_001060,大样本非周期_single_cycle_0153,single_cycle,0,large_periodic_negative_0153,should_not_be_periodic
user_001246,大样本非周期_stale_periodic_0154,stale_periodic,0,large_periodic_negative_0154,should_not_be_periodic
user_000959,大样本非周期_two_occurrences_0155,two_occurrences,0,large_periodic_negative_0155,should_not_be_periodic
user_000850,大样本非周期_short_burst_0156,short_burst,0,large_periodic_negative_0156,should_not_be_periodic
user_001692,大样本非周期_random_intervals_0157,random_intervals,0,large_periodic_negative_0157,should_not_be_periodic
user_001367,大样本非周期_single_cycle_0158,single_cycle,0,large_periodic_negative_0158,should_not_be_periodic
user_001717,大样本非周期_stale_periodic_0159,stale_periodic,0,large_periodic_negative_0159,should_not_be_periodic
user_001756,大样本非周期_two_occurrences_0160,two_occurrences,0,large_periodic_negative_0160,should_not_be_periodic
user_001920,大样本非周期_short_burst_0161,short_burst,0,large_periodic_negative_0161,should_not_be_periodic
user_001836,大样本非周期_random_intervals_0162,random_intervals,0,large_periodic_negative_0162,should_not_be_periodic
user_001407,大样本非周期_single_cycle_0163,single_cycle,0,large_periodic_negative_0163,should_not_be_periodic
user_000436,大样本非周期_stale_periodic_0164,stale_periodic,0,large_periodic_negative_0164,should_not_be_periodic
user_001264,大样本非周期_two_occurrences_0165,two_occurrences,0,large_periodic_negative_0165,should_not_be_periodic
user_001419,大样本非周期_short_burst_0166,short_burst,0,large_periodic_negative_0166,should_not_be_periodic
user_001136,大样本非周期_random_intervals_0167,random_intervals,0,large_periodic_negative_0167,should_not_be_periodic
user_001878,大样本非周期_single_cycle_0168,single_cycle,0,large_periodic_negative_0168,should_not_be_periodic
user_001321,大样本非周期_stale_periodic_0169,stale_periodic,0,large_periodic_negative_0169,should_not_be_periodic
user_000569,大样本非周期_two_occurrences_0170,two_occurrences,0,large_periodic_negative_0170,should_not_be_periodic
user_000945,大样本非周期_short_burst_0171,short_burst,0,large_periodic_negative_0171,should_not_be_periodic
user_001114,大样本非周期_random_intervals_0172,random_intervals,0,large_periodic_negative_0172,should_not_be_periodic
user_001974,大样本非周期_single_cycle_0173,single_cycle,0,large_periodic_negative_0173,should_not_be_periodic
user_001409,大样本非周期_stale_periodic_0174,stale_periodic,0,large_periodic_negative_0174,should_not_be_periodic
user_001025,大样本非周期_two_occurrences_0175,two_occurrences,0,large_periodic_negative_0175,should_not_be_periodic
user_001223,大样本非周期_short_burst_0176,short_burst,0,large_periodic_negative_0176,should_not_be_periodic
user_000783,大样本非周期_random_intervals_0177,random_intervals,0,large_periodic_negative_0177,should_not_be_periodic
user_000841,大样本非周期_single_cycle_0178,single_cycle,0,large_periodic_negative_0178,should_not_be_periodic
user_001618,大样本非周期_stale_periodic_0179,stale_periodic,0,large_periodic_negative_0179,should_not_be_periodic
user_000046,大样本非周期_two_occurrences_0180,two_occurrences,0,large_periodic_negative_0180,should_not_be_periodic
user_000152,大样本非周期_short_burst_0181,short_burst,0,large_periodic_negative_0181,should_not_be_periodic
user_001447,大样本非周期_random_intervals_0182,random_intervals,0,large_periodic_negative_0182,should_not_be_periodic
user_001005,大样本非周期_single_cycle_0183,single_cycle,0,large_periodic_negative_0183,should_not_be_periodic
user_000472,大样本非周期_stale_periodic_0184,stale_periodic,0,large_periodic_negative_0184,should_not_be_periodic
user_000263,大样本非周期_two_occurrences_0185,two_occurrences,0,large_periodic_negative_0185,should_not_be_periodic
user_001855,大样本非周期_short_burst_0186,short_burst,0,large_periodic_negative_0186,should_not_be_periodic
user_000698,大样本非周期_random_intervals_0187,random_intervals,0,large_periodic_negative_0187,should_not_be_periodic
user_001349,大样本非周期_single_cycle_0188,single_cycle,0,large_periodic_negative_0188,should_not_be_periodic
user_000024,大样本非周期_stale_periodic_0189,stale_periodic,0,large_periodic_negative_0189,should_not_be_periodic
user_000694,大样本非周期_two_occurrences_0190,two_occurrences,0,large_periodic_negative_0190,should_not_be_periodic
user_000595,大样本非周期_short_burst_0191,short_burst,0,large_periodic_negative_0191,should_not_be_periodic
user_000094,大样本非周期_random_intervals_0192,random_intervals,0,large_periodic_negative_0192,should_not_be_periodic
user_000593,大样本非周期_single_cycle_0193,single_cycle,0,large_periodic_negative_0193,should_not_be_periodic
user_001988,大样本非周期_stale_periodic_0194,stale_periodic,0,large_periodic_negative_0194,should_not_be_periodic
user_001126,大样本非周期_two_occurrences_0195,two_occurrences,0,large_periodic_negative_0195,should_not_be_periodic
user_001693,大样本非周期_short_burst_0196,short_burst,0,large_periodic_negative_0196,should_not_be_periodic
user_000557,大样本非周期_random_intervals_0197,random_intervals,0,large_periodic_negative_0197,should_not_be_periodic
user_000968,大样本非周期_single_cycle_0198,single_cycle,0,large_periodic_negative_0198,should_not_be_periodic
user_000949,大样本非周期_stale_periodic_0199,stale_periodic,0,large_periodic_negative_0199,should_not_be_periodic
user_000546,大样本非周期_two_occurrences_0200,two_occurrences,0,large_periodic_negative_0200,should_not_be_periodic
user_000091,大样本非周期_short_burst_0201,short_burst,0,large_periodic_negative_0201,should_not_be_periodic
user_000932,大样本非周期_random_intervals_0202,random_intervals,0,large_periodic_negative_0202,should_not_be_periodic
user_001859,大样本非周期_single_cycle_0203,single_cycle,0,large_periodic_negative_0203,should_not_be_periodic
user_001641,大样本非周期_stale_periodic_0204,stale_periodic,0,large_periodic_negative_0204,should_not_be_periodic
user_000416,大样本非周期_two_occurrences_0205,two_occurrences,0,large_periodic_negative_0205,should_not_be_periodic
user_000568,大样本非周期_short_burst_0206,short_burst,0,large_periodic_negative_0206,should_not_be_periodic
user_000726,大样本非周期_random_intervals_0207,random_intervals,0,large_periodic_negative_0207,should_not_be_periodic
user_000939,大样本非周期_single_cycle_0208,single_cycle,0,large_periodic_negative_0208,should_not_be_periodic
user_000357,大样本非周期_stale_periodic_0209,stale_periodic,0,large_periodic_negative_0209,should_not_be_periodic
user_001879,大样本非周期_two_occurrences_0210,two_occurrences,0,large_periodic_negative_0210,should_not_be_periodic
user_000085,大样本非周期_short_burst_0211,short_burst,0,large_periodic_negative_0211,should_not_be_periodic
user_001041,大样本非周期_random_intervals_0212,random_intervals,0,large_periodic_negative_0212,should_not_be_periodic
user_000133,大样本非周期_single_cycle_0213,single_cycle,0,large_periodic_negative_0213,should_not_be_periodic
user_000396,大样本非周期_stale_periodic_0214,stale_periodic,0,large_periodic_negative_0214,should_not_be_periodic
user_001380,大样本非周期_two_occurrences_0215,two_occurrences,0,large_periodic_negative_0215,should_not_be_periodic
user_001924,大样本非周期_short_burst_0216,short_burst,0,large_periodic_negative_0216,should_not_be_periodic
user_000098,大样本非周期_random_intervals_0217,random_intervals,0,large_periodic_negative_0217,should_not_be_periodic
user_000604,大样本非周期_single_cycle_0218,single_cycle,0,large_periodic_negative_0218,should_not_be_periodic
user_001300,大样本非周期_stale_periodic_0219,stale_periodic,0,large_periodic_negative_0219,should_not_be_periodic
user_001304,大样本非周期_two_occurrences_0220,two_occurrences,0,large_periodic_negative_0220,should_not_be_periodic
user_000496,大样本非周期_short_burst_0221,short_burst,0,large_periodic_negative_0221,should_not_be_periodic
user_001760,大样本非周期_random_intervals_0222,random_intervals,0,large_periodic_negative_0222,should_not_be_periodic
user_000503,大样本非周期_single_cycle_0223,single_cycle,0,large_periodic_negative_0223,should_not_be_periodic
user_001994,大样本非周期_stale_periodic_0224,stale_periodic,0,large_periodic_negative_0224,should_not_be_periodic
user_000445,大样本非周期_two_occurrences_0225,two_occurrences,0,large_periodic_negative_0225,should_not_be_periodic
user_000483,大样本非周期_short_burst_0226,short_burst,0,large_periodic_negative_0226,should_not_be_periodic
user_001521,大样本非周期_random_intervals_0227,random_intervals,0,large_periodic_negative_0227,should_not_be_periodic
user_001787,大样本非周期_single_cycle_0228,single_cycle,0,large_periodic_negative_0228,should_not_be_periodic
user_001058,大样本非周期_stale_periodic_0229,stale_periodic,0,large_periodic_negative_0229,should_not_be_periodic
user_001699,大样本非周期_two_occurrences_0230,two_occurrences,0,large_periodic_negative_0230,should_not_be_periodic
user_001592,大样本非周期_short_burst_0231,short_burst,0,large_periodic_negative_0231,should_not_be_periodic
user_000233,大样本非周期_random_intervals_0232,random_intervals,0,large_periodic_negative_0232,should_not_be_periodic
user_000735,大样本非周期_single_cycle_0233,single_cycle,0,large_periodic_negative_0233,should_not_be_periodic
user_001365,大样本非周期_stale_periodic_0234,stale_periodic,0,large_periodic_negative_0234,should_not_be_periodic
user_001268,大样本非周期_two_occurrences_0235,two_occurrences,0,large_periodic_negative_0235,should_not_be_periodic
user_000205,大样本非周期_short_burst_0236,short_burst,0,large_periodic_negative_0236,should_not_be_periodic
user_000243,大样本非周期_random_intervals_0237,random_intervals,0,large_periodic_negative_0237,should_not_be_periodic
user_001728,大样本非周期_single_cycle_0238,single_cycle,0,large_periodic_negative_0238,should_not_be_periodic
user_001033,大样本非周期_stale_periodic_0239,stale_periodic,0,large_periodic_negative_0239,should_not_be_periodic
user_000323,大样本非周期_two_occurrences_0240,two_occurrences,0,large_periodic_negative_0240,should_not_be_periodic
user_001417,大样本非周期_short_burst_0241,short_burst,0,large_periodic_negative_0241,should_not_be_periodic
user_001645,大样本非周期_random_intervals_0242,random_intervals,0,large_periodic_negative_0242,should_not_be_periodic
user_001339,大样本非周期_single_cycle_0243,single_cycle,0,large_periodic_negative_0243,should_not_be_periodic
user_001274,大样本非周期_stale_periodic_0244,stale_periodic,0,large_periodic_negative_0244,should_not_be_periodic
user_001694,大样本非周期_two_occurrences_0245,two_occurrences,0,large_periodic_negative_0245,should_not_be_periodic
user_001255,大样本非周期_short_burst_0246,short_burst,0,large_periodic_negative_0246,should_not_be_periodic
user_000241,大样本非周期_random_intervals_0247,random_intervals,0,large_periodic_negative_0247,should_not_be_periodic
user_001333,大样本非周期_single_cycle_0248,single_cycle,0,large_periodic_negative_0248,should_not_be_periodic
user_001942,大样本非周期_stale_periodic_0249,stale_periodic,0,large_periodic_negative_0249,should_not_be_periodic
user_001610,大样本非周期_two_occurrences_0250,two_occurrences,0,large_periodic_negative_0250,should_not_be_periodic
user_001500,大样本非周期_short_burst_0251,short_burst,0,large_periodic_negative_0251,should_not_be_periodic
user_001881,大样本非周期_random_intervals_0252,random_intervals,0,large_periodic_negative_0252,should_not_be_periodic
user_000729,大样本非周期_single_cycle_0253,single_cycle,0,large_periodic_negative_0253,should_not_be_periodic
user_001688,大样本非周期_stale_periodic_0254,stale_periodic,0,large_periodic_negative_0254,should_not_be_periodic
user_001625,大样本非周期_two_occurrences_0255,two_occurrences,0,large_periodic_negative_0255,should_not_be_periodic
user_001797,大样本非周期_short_burst_0256,short_burst,0,large_periodic_negative_0256,should_not_be_periodic
user_000684,大样本非周期_random_intervals_0257,random_intervals,0,large_periodic_negative_0257,should_not_be_periodic
user_000110,大样本非周期_single_cycle_0258,single_cycle,0,large_periodic_negative_0258,should_not_be_periodic
user_000271,大样本非周期_stale_periodic_0259,stale_periodic,0,large_periodic_negative_0259,should_not_be_periodic
user_001400,大样本非周期_two_occurrences_0260,two_occurrences,0,large_periodic_negative_0260,should_not_be_periodic
user_001565,大样本非周期_short_burst_0261,short_burst,0,large_periodic_negative_0261,should_not_be_periodic
user_001243,大样本非周期_random_intervals_0262,random_intervals,0,large_periodic_negative_0262,should_not_be_periodic
user_001676,大样本非周期_single_cycle_0263,single_cycle,0,large_periodic_negative_0263,should_not_be_periodic
user_001468,大样本非周期_stale_periodic_0264,stale_periodic,0,large_periodic_negative_0264,should_not_be_periodic
user_000970,大样本非周期_two_occurrences_0265,two_occurrences,0,large_periodic_negative_0265,should_not_be_periodic
user_001184,大样本非周期_short_burst_0266,short_burst,0,large_periodic_negative_0266,should_not_be_periodic
user_001150,大样本非周期_random_intervals_0267,random_intervals,0,large_periodic_negative_0267,should_not_be_periodic
user_001779,大样本非周期_single_cycle_0268,single_cycle,0,large_periodic_negative_0268,should_not_be_periodic
user_001817,大样本非周期_stale_periodic_0269,stale_periodic,0,large_periodic_negative_0269,should_not_be_periodic
user_000888,大样本非周期_two_occurrences_0270,two_occurrences,0,large_periodic_negative_0270,should_not_be_periodic
